dtVenda;vlVenda;cdCliente;cdProduto
12/20/2017 00:00:00;840.01;7473;5
3/21/2018 00:00:00;462.52;9385;5
01/11/2018 00:00;135.04;7325;5
11/29/2017 00:00:00;410.98;5608;3
8/25/2018 00:00:00;795.35;3808;5
5/21/2017 00:00:00;792.83;2650;5
08/03/2018 00:00;981.77;9385;5
6/28/2016 00:00:00;390.30;2650;5
7/27/2016 00:00:00;541.77;4725;5
3/31/2016 00:00:00;883.08;7473;3
1/25/2016 00:00:00;380.25;3705;4
7/29/2018 00:00:00;662.88;3705;5
11/29/2016 00:00:00;585.62;4629;5
10/05/2018 00:00;687.48;4725;4
06/08/2018 00:00;115.27;7215;4
07/09/2016 00:00;519.67;2650;5
09/07/2017 00:00;582.38;9670;5
05/10/2018 00:00;825.45;4629;5
03/11/2016 00:00;580.96;8796;5
06/08/2018 00:00;692.48;7325;5
6/30/2018 00:00:00;803.13;5194;5
11/28/2016 00:00:00;576.03;3808;4
5/26/2018 00:00:00;925.63;6763;5
03/02/2018 00:00;120.59;8796;5
05/05/2017 00:00;767.55;5608;5
08/07/2018 00:00;271.00;5543;5
02/10/2018 00:00;639.03;3160;4
3/15/2018 00:00:00;597.46;5543;5
12/06/2017 00:00;948.61;7215;5
10/19/2017 00:00:00;987.68;4629;4
6/19/2018 00:00:00;537.44;2842;4
10/12/2016 00:00;575.05;5543;4
8/28/2017 00:00:00;278.26;8671;4
6/15/2018 00:00:00;368.69;5758;5
9/28/2017 00:00:00;161.81;5543;5
11/01/2018 00:00;852.47;5393;5
10/05/2016 00:00;516.70;7108;5
10/07/2016 00:00;922.05;5608;4
05/07/2016 00:00;765.21;9670;4
01/03/2016 00:00;635.12;5758;5
12/11/2017 00:00;875.77;7325;4
6/13/2016 00:00:00;845.27;5194;5
3/27/2016 00:00:00;373.25;6682;5
10/03/2017 00:00;232.59;5393;4
3/21/2018 00:00:00;112.68;9670;4
10/01/2018 00:00;974.89;8796;4
4/18/2018 00:00:00;235.01;2650;5
11/25/2016 00:00:00;785.06;5393;5
2/28/2018 00:00:00;116.69;7325;5
8/18/2016 00:00:00;864.29;7215;5
01/03/2018 00:00;417.51;8671;5
3/23/2016 00:00:00;540.19;8671;5
9/25/2017 00:00:00;111.47;4629;4
4/15/2016 00:00:00;576.48;7325;5
8/31/2016 00:00:00;657.15;5813;5
4/20/2017 00:00:00;532.82;4630;5
2/23/2017 00:00:00;492.07;5813;5
2/17/2017 00:00:00;443.27;8671;4
7/28/2016 00:00:00;286.30;7325;3
11/13/2017 00:00:00;742.00;6763;4
12/03/2018 00:00;301.68;5194;4
09/06/2017 00:00;825.08;4725;3
10/01/2016 00:00;930.88;7325;4
10/07/2018 00:00;873.95;4629;5
6/29/2018 00:00:00;390.83;2842;4
5/14/2018 00:00:00;576.85;5194;4
05/06/2017 00:00;628.07;5813;5
3/30/2018 00:00:00;814.70;9385;5
02/06/2016 00:00;918.63;4629;5
6/18/2016 00:00:00;670.70;2650;4
06/04/2016 00:00;924.19;5758;5
10/08/2017 00:00;476.96;9670;4
11/28/2016 00:00:00;440.63;2650;5
12/12/2018 00:00;235.96;5194;4
8/16/2016 00:00:00;510.42;9670;5
08/06/2016 00:00;257.91;3705;3
2/25/2016 00:00:00;213.45;9670;5
02/03/2017 00:00;451.34;6682;5
6/16/2016 00:00:00;569.63;7215;5
7/30/2017 00:00:00;330.17;2842;4
06/09/2017 00:00;499.53;6763;5
9/23/2016 00:00:00;381.57;4725;5
9/28/2018 00:00:00;810.15;7473;4
3/31/2016 00:00:00;322.23;5393;5
7/31/2018 00:00:00;556.82;2842;5
7/22/2018 00:00:00;865.18;8671;5
10/15/2017 00:00:00;430.04;6682;4
9/23/2017 00:00:00;184.69;7473;4
9/18/2017 00:00:00;651.37;7473;5
10/17/2018 00:00:00;556.09;5543;5
08/08/2017 00:00;797.19;5813;5
12/20/2016 00:00:00;686.40;3705;5
06/12/2018 00:00;901.27;8671;4
09/02/2016 00:00;683.51;2650;4
2/15/2018 00:00:00;791.71;5813;5
09/09/2016 00:00;643.04;3705;5
03/10/2018 00:00;853.45;4725;4
6/16/2016 00:00:00;352.08;6763;5
06/12/2017 00:00;679.02;7108;5
08/11/2018 00:00;503.78;8671;4
12/12/2018 00:00;861.48;7108;4
05/01/2017 00:00;331.00;5608;5
8/22/2018 00:00:00;736.55;5608;5
08/05/2018 00:00;175.26;4629;5
7/28/2018 00:00:00;489.31;8671;5
10/01/2016 00:00;985.37;5543;4
6/20/2017 00:00:00;939.48;6682;4
3/24/2017 00:00:00;977.02;2650;5
11/28/2016 00:00:00;224.24;9385;5
7/24/2017 00:00:00;761.20;8796;5
8/18/2016 00:00:00;984.88;3808;4
04/09/2016 00:00;376.52;6682;5
03/01/2018 00:00;299.27;8796;5
7/15/2018 00:00:00;251.43;2842;5
5/30/2017 00:00:00;113.27;8671;5
4/25/2016 00:00:00;197.39;2650;4
02/11/2018 00:00;603.13;3160;5
12/28/2018 00:00:00;964.96;5758;5
4/17/2018 00:00:00;546.12;5758;4
6/15/2016 00:00:00;703.71;3160;4
1/25/2016 00:00:00;336.35;8796;5
5/19/2016 00:00:00;272.02;8796;5
3/25/2018 00:00:00;159.71;5543;5
11/26/2017 00:00:00;851.30;8671;5
5/20/2018 00:00:00;897.12;7325;4
07/12/2017 00:00;580.71;8671;5
10/27/2018 00:00:00;531.58;3705;5
4/14/2016 00:00:00;604.98;3705;5
03/04/2017 00:00;868.15;6763;5
9/23/2018 00:00:00;692.91;8796;4
09/07/2017 00:00;160.42;8671;5
04/11/2018 00:00;435.20;9385;4
08/11/2016 00:00;698.24;4725;4
12/24/2018 00:00:00;728.20;2842;5
7/17/2016 00:00:00;689.79;6682;5
07/11/2016 00:00;719.29;4725;4
09/11/2018 00:00;636.49;3705;4
1/14/2017 00:00:00;319.16;9670;5
04/05/2016 00:00;834.18;5543;4
05/07/2017 00:00;234.35;7215;5
7/14/2018 00:00:00;147.93;8671;4
02/01/2016 00:00;246.72;5813;5
06/07/2017 00:00;418.53;8796;4
9/24/2018 00:00:00;421.92;3160;4
9/20/2018 00:00:00;420.32;3705;5
10/17/2016 00:00:00;433.25;7108;5
10/11/2016 00:00;584.95;4630;5
7/27/2018 00:00:00;248.90;6682;5
09/12/2016 00:00;940.43;2650;5
04/10/2016 00:00;417.39;2842;5
10/22/2017 00:00:00;811.48;7108;5
5/17/2016 00:00:00;604.90;5543;5
08/04/2018 00:00;636.09;4629;4
8/18/2018 00:00:00;748.51;6682;5
1/30/2018 00:00:00;347.70;5608;4
6/16/2018 00:00:00;474.49;2650;5
03/02/2016 00:00;965.22;4725;5
10/03/2016 00:00;438.54;3705;5
10/25/2017 00:00:00;206.49;6682;4
08/02/2018 00:00;853.56;7215;5
1/31/2017 00:00:00;253.66;6682;5
4/16/2018 00:00:00;500.31;4725;5
4/18/2016 00:00:00;965.96;3705;5
8/16/2016 00:00:00;388.23;8671;4
1/13/2018 00:00:00;727.28;3808;5
1/15/2017 00:00:00;508.21;4725;5
5/23/2016 00:00:00;351.82;8796;4
04/09/2017 00:00;842.65;5608;5
10/15/2018 00:00:00;554.48;6682;5
02/04/2018 00:00;496.44;7473;4
12/25/2017 00:00:00;371.61;6682;5
12/23/2016 00:00:00;448.92;5813;4
06/01/2016 00:00;950.48;7215;4
4/18/2018 00:00:00;964.68;5393;5
04/01/2018 00:00;966.58;4630;5
4/13/2018 00:00:00;944.62;6763;4
03/02/2018 00:00;820.42;8796;4
10/29/2016 00:00:00;791.20;7325;4
01/02/2017 00:00;396.37;2842;4
09/12/2017 00:00;808.13;5543;5
10/31/2018 00:00:00;193.48;5393;5
04/04/2018 00:00;466.15;7473;4
6/30/2018 00:00:00;651.26;3160;5
10/15/2017 00:00:00;778.71;5813;5
12/28/2017 00:00:00;237.57;4630;5
10/10/2018 00:00;511.94;4630;5
4/13/2016 00:00:00;398.65;3160;5
09/08/2017 00:00;293.34;5758;5
8/15/2018 00:00:00;738.33;3705;5
8/26/2016 00:00:00;357.00;7108;5
06/09/2018 00:00;639.23;6682;5
04/02/2017 00:00;230.87;5393;3
5/31/2017 00:00:00;158.00;4629;4
08/11/2017 00:00;515.18;5543;4
4/28/2016 00:00:00;664.62;4630;5
7/13/2018 00:00:00;992.27;8796;5
3/18/2017 00:00:00;604.89;8796;4
7/27/2018 00:00:00;221.60;3808;5
03/01/2017 00:00;888.67;6682;5
03/07/2017 00:00;234.87;7473;5
8/29/2016 00:00:00;515.03;7325;5
04/11/2018 00:00;715.96;7473;5
10/16/2018 00:00:00;944.11;7325;5
05/09/2018 00:00;121.22;4629;5
10/13/2016 00:00:00;681.99;9670;4
6/30/2016 00:00:00;930.09;5758;4
2/16/2017 00:00:00;295.90;5393;5
4/21/2017 00:00:00;438.07;5813;5
6/28/2018 00:00:00;185.17;7108;5
09/11/2018 00:00;461.65;8671;4
1/29/2017 00:00:00;836.15;5194;5
11/01/2018 00:00;991.82;8671;4
01/02/2017 00:00;892.77;7108;5
02/04/2018 00:00;169.83;3160;4
10/21/2018 00:00:00;917.30;9670;5
10/12/2016 00:00;621.13;6682;5
10/19/2018 00:00:00;213.80;2842;5
1/23/2017 00:00:00;640.90;4630;5
2/17/2016 00:00:00;367.13;6682;5
03/07/2016 00:00;734.72;3705;4
11/12/2016 00:00;318.96;5393;5
10/23/2017 00:00:00;639.04;4629;5
4/16/2016 00:00:00;464.15;9670;5
10/10/2018 00:00;242.98;2842;4
06/08/2018 00:00;438.17;5543;4
4/22/2016 00:00:00;547.92;5813;5
1/29/2017 00:00:00;448.58;7108;5
11/17/2016 00:00:00;941.50;8796;5
10/15/2017 00:00:00;690.62;8671;4
04/04/2018 00:00;242.32;3705;5
12/26/2016 00:00:00;921.07;9670;5
4/28/2016 00:00:00;328.60;7108;5
9/17/2017 00:00:00;145.79;5608;5
7/14/2018 00:00:00;927.05;8671;4
1/18/2018 00:00:00;276.40;5393;5
10/05/2016 00:00;348.31;7325;4
09/07/2018 00:00;356.34;6763;5
11/06/2017 00:00;899.99;3160;5
05/12/2016 00:00;288.96;7473;5
8/18/2016 00:00:00;905.48;7215;5
8/30/2018 00:00:00;421.47;5543;5
11/10/2018 00:00;696.72;5393;5
6/25/2018 00:00:00;288.26;5194;5
4/18/2017 00:00:00;647.18;4629;4
10/23/2018 00:00:00;826.43;9670;4
4/21/2018 00:00:00;179.81;9385;5
3/14/2017 00:00:00;487.38;9385;5
9/18/2018 00:00:00;925.22;8671;5
02/01/2016 00:00;527.46;9385;5
07/08/2016 00:00;876.01;4629;5
06/02/2016 00:00;373.29;3705;5
12/10/2018 00:00;329.82;5758;5
4/26/2018 00:00:00;150.12;4630;4
02/12/2018 00:00;582.06;3808;5
04/02/2018 00:00;683.80;2842;5
11/26/2016 00:00:00;191.51;5758;4
7/28/2018 00:00:00;308.20;3808;5
12/01/2018 00:00;578.74;5543;5
5/20/2017 00:00:00;908.42;5194;5
9/19/2018 00:00:00;648.91;6682;4
02/06/2018 00:00;746.01;7325;5
6/20/2018 00:00:00;572.60;5758;4
11/19/2017 00:00:00;223.37;8671;5
3/16/2017 00:00:00;486.14;5813;5
5/27/2018 00:00:00;305.66;4725;5
7/13/2017 00:00:00;475.96;4629;4
1/17/2017 00:00:00;522.30;7108;5
09/10/2017 00:00;615.16;7108;5
07/04/2017 00:00;917.44;3705;3
6/26/2017 00:00:00;844.20;5543;5
2/14/2017 00:00:00;956.05;5608;5
8/20/2018 00:00:00;635.50;5608;5
04/09/2018 00:00;272.00;9385;5
3/22/2016 00:00:00;138.44;7108;5
5/18/2018 00:00:00;860.80;7108;5
10/19/2017 00:00:00;799.97;5194;5
12/15/2017 00:00:00;712.82;5758;4
10/18/2016 00:00:00;243.69;4725;5
8/16/2017 00:00:00;830.36;7108;5
4/18/2016 00:00:00;635.20;5393;5
6/25/2017 00:00:00;676.30;3705;4
04/04/2017 00:00;260.23;8671;5
10/31/2016 00:00:00;508.36;7215;4
04/11/2016 00:00;486.42;7215;5
03/10/2017 00:00;732.82;4629;5
02/11/2017 00:00;437.62;6682;4
06/02/2017 00:00;426.93;3808;4
9/18/2018 00:00:00;850.38;7325;5
2/16/2017 00:00:00;596.05;5194;5
5/13/2016 00:00:00;438.99;5758;4
11/22/2017 00:00:00;285.71;6682;5
03/07/2017 00:00;156.14;5813;5
01/04/2016 00:00;455.02;2650;4
11/28/2016 00:00:00;749.82;5543;4
11/25/2018 00:00:00;447.19;7473;5
01/03/2016 00:00;973.98;8796;3
01/03/2016 00:00;736.94;6682;5
3/26/2016 00:00:00;978.69;5813;5
5/28/2016 00:00:00;252.35;3705;5
12/15/2016 00:00:00;830.07;2650;4
6/27/2017 00:00:00;707.90;3160;4
01/07/2018 00:00;387.88;3808;4
2/23/2016 00:00:00;350.35;4630;5
01/06/2017 00:00;753.42;9670;4
06/02/2018 00:00;140.26;5758;5
07/06/2017 00:00;982.32;3160;5
2/13/2018 00:00:00;532.19;8796;5
11/11/2018 00:00;747.73;7325;5
10/10/2018 00:00;559.80;7325;5
7/29/2017 00:00:00;198.71;5813;4
8/19/2016 00:00:00;139.30;3705;4
07/06/2016 00:00;190.72;7215;5
08/07/2018 00:00;821.73;3160;4
11/08/2016 00:00;562.55;9670;5
06/08/2018 00:00;219.46;9670;4
11/08/2016 00:00;270.15;9385;3
10/24/2017 00:00:00;274.02;3705;5
8/22/2016 00:00:00;215.40;3160;5
08/11/2018 00:00;565.20;9670;5
12/08/2017 00:00;826.58;7108;5
1/26/2017 00:00:00;638.18;3808;5
9/28/2018 00:00:00;584.99;6682;5
03/06/2016 00:00;878.58;8796;5
07/06/2017 00:00;331.37;4725;4
1/21/2018 00:00:00;690.64;2650;3
10/05/2016 00:00;153.12;3160;5
6/17/2018 00:00:00;283.02;2650;4
4/24/2018 00:00:00;202.09;5543;5
08/12/2016 00:00;856.17;5813;5
3/31/2018 00:00:00;453.13;6682;5
5/24/2016 00:00:00;820.70;5608;5
6/18/2017 00:00:00;791.61;3808;4
5/16/2018 00:00:00;758.97;5758;5
8/30/2018 00:00:00;833.14;6682;5
12/15/2016 00:00:00;385.24;9670;3
12/09/2016 00:00;301.61;7473;5
03/11/2017 00:00;908.39;9670;5
3/19/2017 00:00:00;364.25;5543;4
7/13/2016 00:00:00;581.11;3808;5
08/12/2016 00:00;730.46;7325;5
11/19/2016 00:00:00;794.66;9670;5
7/16/2016 00:00:00;985.86;5608;5
4/16/2017 00:00:00;731.50;5543;5
04/06/2017 00:00;975.08;2842;4
10/13/2018 00:00:00;491.54;5608;5
7/15/2017 00:00:00;844.34;5608;4
03/03/2018 00:00;677.28;7325;5
1/21/2017 00:00:00;744.79;5758;5
10/02/2018 00:00;706.36;2650;5
11/03/2017 00:00;498.33;7108;5
09/10/2018 00:00;918.55;5543;4
6/30/2017 00:00:00;632.78;4629;5
6/25/2016 00:00:00;835.03;5543;4
02/09/2016 00:00;537.53;8796;5
05/02/2018 00:00;185.44;5393;5
2/20/2016 00:00:00;570.76;2650;5
05/10/2017 00:00;489.66;4629;5
11/11/2016 00:00;274.55;5194;5
1/14/2017 00:00:00;311.40;2650;5
02/11/2016 00:00;756.06;4629;4
6/26/2017 00:00:00;137.07;7325;5
09/06/2018 00:00;461.76;5608;5
08/09/2017 00:00;727.17;7108;5
08/06/2018 00:00;466.35;6682;5
9/18/2016 00:00:00;919.52;3160;5
1/23/2018 00:00:00;762.56;4725;5
10/19/2017 00:00:00;805.33;5758;4
06/09/2016 00:00;448.79;8671;5
8/21/2018 00:00:00;605.49;3808;3
8/16/2018 00:00:00;180.00;3705;5
9/27/2018 00:00:00;201.13;5608;5
03/12/2018 00:00;274.20;6763;5
07/06/2016 00:00;959.74;6763;5
6/15/2016 00:00:00;904.84;5758;5
10/20/2017 00:00:00;282.41;5543;3
08/10/2016 00:00;243.75;8671;3
08/09/2018 00:00;774.06;4629;4
8/21/2018 00:00:00;392.09;6682;4
01/01/2016 00:00;726.51;5543;4
12/16/2017 00:00:00;448.90;4725;5
12/13/2018 00:00:00;172.14;5543;4
11/06/2018 00:00;814.79;4630;5
01/12/2016 00:00;705.72;3808;5
10/15/2017 00:00:00;420.78;7215;3
12/23/2018 00:00:00;994.82;2842;4
10/27/2018 00:00:00;795.71;5543;5
12/08/2017 00:00;722.47;7325;5
06/06/2018 00:00;989.87;4629;5
11/24/2016 00:00:00;656.45;5194;4
5/21/2017 00:00:00;642.60;3808;5
2/22/2016 00:00:00;955.52;7325;5
08/12/2017 00:00;689.41;3160;4
5/28/2018 00:00:00;470.14;4725;4
6/17/2018 00:00:00;275.63;5758;5
07/01/2018 00:00;389.37;4630;4
1/30/2017 00:00:00;874.78;9385;5
05/12/2018 00:00;837.05;8671;4
7/27/2017 00:00:00;872.04;4629;5
8/15/2018 00:00:00;660.96;2842;5
12/25/2017 00:00:00;378.28;3808;5
9/24/2018 00:00:00;697.95;4630;5
1/26/2018 00:00:00;345.48;6763;5
8/13/2016 00:00:00;525.05;5758;5
3/31/2018 00:00:00;400.79;8671;5
2/25/2016 00:00:00;448.38;6682;5
6/15/2016 00:00:00;795.09;2650;5
11/18/2018 00:00:00;739.97;6682;4
4/28/2016 00:00:00;468.32;9385;5
12/25/2018 00:00:00;566.29;3160;5
2/17/2016 00:00:00;342.52;7325;5
12/27/2016 00:00:00;160.25;5543;5
02/11/2017 00:00;237.07;7325;3
6/14/2016 00:00:00;665.11;7215;5
4/17/2017 00:00:00;530.66;8671;3
2/18/2016 00:00:00;163.58;6682;4
12/18/2017 00:00:00;489.72;5543;5
02/06/2016 00:00;450.98;4629;4
07/09/2017 00:00;305.07;6682;4
03/10/2016 00:00;796.18;4630;5
9/30/2016 00:00:00;885.35;5608;4
2/25/2016 00:00:00;550.61;7215;5
12/14/2018 00:00:00;472.63;6682;5
5/20/2016 00:00:00;918.82;8796;3
03/06/2018 00:00;476.76;6763;5
01/11/2017 00:00;169.98;7108;5
12/15/2016 00:00:00;971.01;2650;4
11/12/2017 00:00;423.07;6682;5
02/08/2016 00:00;686.36;2650;5
1/22/2018 00:00:00;196.89;4725;5
2/28/2018 00:00:00;980.17;6763;5
12/19/2018 00:00:00;337.60;9385;4
1/18/2018 00:00:00;834.15;5543;5
3/28/2017 00:00:00;237.47;3705;5
12/28/2017 00:00:00;525.86;5813;5
07/08/2016 00:00;811.08;5758;5
10/08/2017 00:00;977.59;7215;4
4/22/2016 00:00:00;171.85;4725;5
12/28/2016 00:00:00;550.22;9385;5
6/16/2016 00:00:00;354.06;2842;5
9/15/2017 00:00:00;144.24;5194;4
8/30/2016 00:00:00;607.73;4725;5
11/11/2016 00:00;730.92;5608;4
10/09/2018 00:00;870.52;2842;5
03/09/2016 00:00;800.83;5194;5
9/23/2018 00:00:00;671.31;2842;5
03/12/2016 00:00;901.82;4630;4
12/19/2016 00:00:00;299.75;5758;5
8/15/2016 00:00:00;435.24;8671;4
09/08/2018 00:00;462.81;3808;5
11/06/2017 00:00;481.10;3808;5
04/11/2018 00:00;327.21;5813;5
6/18/2018 00:00:00;215.19;7108;5
4/13/2017 00:00:00;993.87;2842;5
05/09/2016 00:00;867.74;3160;5
11/14/2018 00:00:00;269.30;5393;5
06/10/2016 00:00;917.01;8796;5
06/07/2018 00:00;974.48;5543;5
6/14/2018 00:00:00;221.80;4630;4
6/25/2017 00:00:00;933.14;5813;5
4/17/2016 00:00:00;680.23;3160;5
06/04/2016 00:00;580.86;5543;5
4/21/2017 00:00:00;247.73;9385;5
8/27/2016 00:00:00;990.27;5813;3
03/06/2017 00:00;726.27;3160;5
6/22/2017 00:00:00;239.54;7325;5
1/17/2017 00:00:00;917.11;6763;5
8/15/2016 00:00:00;636.28;2650;4
03/01/2016 00:00;508.23;4725;5
5/20/2017 00:00:00;610.23;5758;5
12/09/2016 00:00;657.37;6763;4
12/03/2018 00:00;585.57;2842;5
1/25/2018 00:00:00;867.32;7215;5
02/10/2016 00:00;476.32;4630;5
2/28/2017 00:00:00;334.73;4629;4
06/04/2017 00:00;808.68;5758;5
8/31/2017 00:00:00;913.36;2842;5
12/07/2016 00:00;642.91;2650;5
11/09/2018 00:00;723.43;5758;5
01/05/2016 00:00;921.05;5608;4
8/30/2016 00:00:00;442.73;8796;5
3/25/2017 00:00:00;788.77;4725;5
5/31/2018 00:00:00;510.99;5393;5
02/04/2017 00:00;349.80;9385;3
11/24/2018 00:00:00;921.90;9385;4
12/28/2016 00:00:00;553.37;6763;5
09/03/2017 00:00;696.46;2650;4
7/30/2018 00:00:00;659.20;5813;4
08/10/2016 00:00;971.77;8671;5
7/18/2017 00:00:00;485.00;6763;5
6/14/2017 00:00:00;916.86;5393;5
01/06/2016 00:00;303.32;7108;4
5/14/2018 00:00:00;970.61;9385;5
05/07/2016 00:00;628.25;5758;5
03/08/2016 00:00;244.39;5543;4
8/22/2018 00:00:00;876.22;6682;5
09/12/2016 00:00;427.06;4630;4
2/23/2017 00:00:00;760.30;3705;4
10/26/2017 00:00:00;502.48;3808;5
9/23/2018 00:00:00;469.06;9385;5
6/27/2016 00:00:00;771.83;3160;5
12/28/2016 00:00:00;585.07;3160;5
1/27/2017 00:00:00;803.16;4725;4
7/22/2018 00:00:00;227.21;4725;4
10/17/2018 00:00:00;644.05;4629;5
8/21/2018 00:00:00;676.19;8671;5
02/07/2017 00:00;168.89;7108;5
06/06/2017 00:00;563.10;3808;5
05/07/2017 00:00;175.46;2842;5
06/07/2018 00:00;478.08;2650;4
1/24/2018 00:00:00;252.86;7473;5
11/14/2016 00:00:00;567.06;5813;4
01/09/2018 00:00;469.70;5543;5
7/18/2017 00:00:00;592.55;4725;4
1/28/2016 00:00:00;159.32;7325;5
02/04/2017 00:00;982.90;5543;5
08/11/2017 00:00;404.66;5543;4
01/07/2018 00:00;543.24;7473;5
12/10/2017 00:00;920.43;6682;5
3/15/2018 00:00:00;218.36;9670;5
5/26/2016 00:00:00;823.84;9670;5
06/05/2016 00:00;500.72;5194;4
11/14/2018 00:00:00;193.89;5813;4
9/24/2017 00:00:00;751.56;7215;4
09/01/2016 00:00;570.15;7473;5
1/27/2017 00:00:00;676.85;5608;5
11/09/2016 00:00;903.08;7325;4
11/26/2017 00:00:00;533.46;5194;5
8/29/2017 00:00:00;494.81;9385;5
04/09/2016 00:00;332.04;6763;5
10/16/2018 00:00:00;477.04;4629;5
12/04/2016 00:00;998.82;6682;5
02/03/2018 00:00;698.94;5393;5
6/30/2016 00:00:00;628.25;3808;5
4/21/2017 00:00:00;236.91;7108;5
3/19/2016 00:00:00;344.18;5543;5
05/01/2016 00:00;122.29;5543;4
11/05/2017 00:00;148.56;3160;5
8/30/2017 00:00:00;842.74;7108;5
1/22/2017 00:00:00;686.06;3160;4
6/13/2016 00:00:00;140.38;5194;5
12/18/2017 00:00:00;170.05;8796;4
12/06/2017 00:00;160.83;2842;4
06/10/2016 00:00;990.31;5813;4
9/20/2018 00:00:00;970.33;5608;5
2/13/2018 00:00:00;223.93;3160;5
05/02/2016 00:00;843.94;7215;5
11/13/2016 00:00:00;584.08;7473;5
12/05/2018 00:00;567.78;7325;4
8/16/2017 00:00:00;570.54;9385;5
05/09/2016 00:00;639.48;3160;4
09/05/2018 00:00;625.93;2650;4
12/18/2018 00:00:00;262.91;8796;5
01/11/2017 00:00;327.08;2650;5
10/14/2016 00:00:00;483.79;5813;5
06/02/2016 00:00;931.82;5543;5
12/01/2016 00:00;412.83;7215;5
03/09/2018 00:00;592.23;7108;5
8/28/2018 00:00:00;231.08;9385;5
10/18/2017 00:00:00;268.19;5543;5
10/29/2017 00:00:00;246.66;7325;4
06/12/2017 00:00;769.16;7108;5
12/11/2016 00:00;179.72;6763;5
8/17/2017 00:00:00;794.15;9385;4
3/19/2018 00:00:00;491.45;5543;4
09/02/2017 00:00;251.07;7325;5
10/13/2017 00:00:00;168.52;8796;5
5/23/2017 00:00:00;234.40;6763;5
7/25/2016 00:00:00;125.08;5393;5
9/23/2017 00:00:00;573.65;2650;5
5/19/2018 00:00:00;938.60;3808;5
4/28/2018 00:00:00;757.29;5194;5
02/03/2016 00:00;555.56;6763;4
6/22/2017 00:00:00;978.72;6682;5
11/30/2017 00:00:00;413.31;5813;4
7/18/2017 00:00:00;353.02;3705;5
2/17/2016 00:00:00;496.04;2842;4
10/22/2018 00:00:00;590.76;6682;4
6/28/2018 00:00:00;195.48;9670;5
9/14/2018 00:00:00;911.27;7473;4
08/05/2018 00:00;154.61;4725;3
05/05/2018 00:00;690.27;4725;4
04/04/2017 00:00;572.19;7473;4
9/13/2016 00:00:00;125.61;4629;5
8/17/2016 00:00:00;355.89;5393;4
02/08/2017 00:00;534.57;7108;5
02/05/2018 00:00;649.23;4630;5
09/05/2018 00:00;727.15;4725;3
01/03/2017 00:00;476.13;5543;5
06/06/2016 00:00;261.06;7215;5
5/18/2017 00:00:00;481.90;5543;5
04/09/2017 00:00;643.92;9670;5
9/29/2017 00:00:00;580.92;7108;4
3/16/2018 00:00:00;790.27;9385;5
9/28/2016 00:00:00;846.00;5543;4
11/14/2017 00:00:00;300.05;7108;5
12/20/2018 00:00:00;617.52;7108;5
12/10/2017 00:00;809.71;8796;5
4/27/2018 00:00:00;768.40;5758;5
3/18/2017 00:00:00;871.95;4629;5
5/13/2018 00:00:00;962.86;5608;4
2/16/2018 00:00:00;447.05;5608;4
3/14/2016 00:00:00;149.99;8671;5
4/13/2016 00:00:00;756.53;5608;5
3/24/2018 00:00:00;838.25;3808;4
1/24/2017 00:00:00;501.10;5608;5
12/03/2016 00:00;504.37;5813;5
7/21/2018 00:00:00;878.08;7473;5
01/09/2017 00:00;855.59;9670;5
10/12/2018 00:00;328.17;4725;5
1/27/2017 00:00:00;403.50;4630;5
04/09/2018 00:00;354.46;5194;5
6/17/2018 00:00:00;760.24;3808;5
6/19/2017 00:00:00;346.44;3160;5
5/21/2018 00:00:00;491.63;8671;5
1/30/2016 00:00:00;418.65;2650;4
7/23/2018 00:00:00;823.54;5543;5
08/10/2017 00:00;956.61;4630;4
9/23/2018 00:00:00;526.49;7108;5
10/05/2016 00:00;733.63;9670;3
6/29/2018 00:00:00;961.12;7215;5
3/30/2018 00:00:00;809.86;3705;5
3/28/2017 00:00:00;129.14;4629;4
10/18/2017 00:00:00;231.65;8796;5
01/07/2018 00:00;999.75;8796;3
08/03/2016 00:00;591.61;5758;5
7/26/2017 00:00:00;319.85;7325;3
11/02/2017 00:00;818.32;9670;5
2/17/2016 00:00:00;266.79;9385;4
01/12/2016 00:00;873.27;9670;5
08/11/2018 00:00;269.68;4630;4
2/19/2016 00:00:00;642.55;5543;5
4/20/2017 00:00:00;358.91;5813;5
4/25/2016 00:00:00;904.05;5194;5
11/19/2017 00:00:00;383.40;5608;5
07/11/2017 00:00;459.86;6763;5
9/13/2016 00:00:00;689.21;6682;4
10/19/2017 00:00:00;423.33;7215;5
02/06/2018 00:00;921.99;6763;4
06/09/2016 00:00;749.45;5608;3
08/09/2018 00:00;361.72;7108;5
06/12/2018 00:00;181.85;5194;5
04/04/2017 00:00;530.81;7108;5
02/09/2018 00:00;151.96;5543;4
12/22/2018 00:00:00;235.72;7215;4
7/21/2016 00:00:00;733.86;4725;4
09/06/2018 00:00;646.16;5758;5
04/07/2018 00:00;838.29;3808;5
8/27/2016 00:00:00;334.12;6682;5
6/17/2017 00:00:00;250.59;4630;5
02/05/2018 00:00;976.88;5813;5
02/06/2018 00:00;120.98;3160;4
8/15/2017 00:00:00;940.41;4630;5
4/27/2016 00:00:00;717.43;8796;5
10/01/2017 00:00;987.82;5393;5
5/22/2017 00:00:00;584.34;9670;5
1/15/2017 00:00:00;403.63;4630;5
3/15/2016 00:00:00;648.92;5608;4
5/21/2016 00:00:00;408.43;7325;4
3/14/2016 00:00:00;622.62;3808;4
